"OTU" "p_value" "BH_FDR" "Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"X329d1685e448be426e7e4be4a387b68d" 1.49657236617392e-32 1.49657236617392e-32 NA NA NA NA NA NA NA
"X8e32411e501f766439255f1043e3e943" 1.51173649772133e-32 1.51173649772133e-32 NA NA NA NA NA NA NA
"b4a1c2b2a7a593d55e59e0965c323386" 1.51173649772133e-32 1.51173649772133e-32 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Hyphomicrobiaceae" "Methyloligella" "Methyloligella_halotolerans"
"c91ccfc8d63dbf76f401b04a6f624d69" 1.51173649772133e-32 1.51173649772133e-32 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Stellaceae" "Constrictibacter" "Constrictibacter_antarcticus"
"X126019d458fb29144af7789284061282" 1.51173649772133e-32 1.51173649772133e-32 NA NA NA NA NA NA NA
"X39ad560e7e7cc531aecd6071a702574e" 1.51173649772133e-32 1.51173649772133e-32 NA NA NA NA NA NA NA
"X87d9bcb2909e2fcf3e857190a46202c6" 1.51173649772133e-32 1.51173649772133e-32 NA NA NA NA NA NA NA
"a682b8b1c8530c58cf06da4048173c02" 1.51173649772133e-32 1.51173649772133e-32 "Bacteria" "Planctomycetes" "Planctomycetia" "Gemmatales" "Gemmataceae" "Zavarzinella" "Zavarzinella_formosa"
"X0418dd9e0b12c9f253ef8750e312ad3c" 1.51173649772133e-32 1.51173649772133e-32 NA NA NA NA NA NA NA
"X73cd0a95237c9ae7fc3b1f396ca04600" 1.51173649772133e-32 1.51173649772133e-32 NA NA NA NA NA NA NA
"b87b22209cb3d5567a521c05fa118d12" 1.51173649772133e-32 1.51173649772133e-32 "Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Peptococcaceae" "Candidatus_Desulforudis" "Desulforudis_audaxviator"
"X35b02829130dfceac971de36dbed1d96" 1.51173649772133e-32 1.51173649772133e-32 NA NA NA NA NA NA NA
"X04971e661c596b6e062a8eae61d21c97" 1.51173649772133e-32 1.51173649772133e-32 NA NA NA NA NA NA NA
"X8ead5cddb2048338d1932fb5007fbddf" 1.5270532038371e-32 1.5270532038371e-32 NA NA NA NA NA NA NA
"c5f168b60d40882de673c6b1a3c95ccc" 1.5270532038371e-32 1.5270532038371e-32 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Kaistiaceae" "Bauldia" "Bauldia_consociata"
"X473a1bf8de7a653b50cf1ff6fb9c0fc4" 1.5270532038371e-32 1.5270532038371e-32 NA NA NA NA NA NA NA
"ce8ee13eaf648aa59e66010b2817f6f9" 1.5270532038371e-32 1.5270532038371e-32 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Stellaceae" "Stella" "Stella_humosa"
"X4a118f400f6ec62689b85857be679dd3" 1.5270532038371e-32 1.5270532038371e-32 NA NA NA NA NA NA NA
"df7884238ae9c1b52538dd30b229a013" 1.5270532038371e-32 1.5270532038371e-32 "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Salinimicrobium" "Salinimicrobium_sediminis"
"X9f3f4d2511b2523617562d0d09dcc071" 1.5270532038371e-32 1.5270532038371e-32 NA NA NA NA NA NA NA
"X800215400f215089d50ccd2d9d5a5a4e" 1.5270532038371e-32 1.5270532038371e-32 NA NA NA NA NA NA NA
"X4dd78a7980ae356b569044ef545d37ba" 1.5270532038371e-32 1.5270532038371e-32 NA NA NA NA NA NA NA
"X07f15f37b89ee24e1b7dd2029a098ab3" 1.5270532038371e-32 1.5270532038371e-32 NA NA NA NA NA NA NA
"X1d073e6c7b5a0c81dd6520b7829ff38e" 1.5270532038371e-32 1.5270532038371e-32 NA NA NA NA NA NA NA
"X4689a2e5729b28f5d1d8f50b5988f59d" 1.5270532038371e-32 1.5270532038371e-32 NA NA NA NA NA NA NA
"ebf6267120afb4f6d51343b17ae2fdb2" 1.5270532038371e-32 1.5270532038371e-32 "Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Planctopirus" "Planctopirus_hydrillae"
"c9f671fc98dcaeecfc978c85cbb8dcc6" 1.5270532038371e-32 1.5270532038371e-32 "Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA "planctomycete_DDSe3017"
"a9b587f915e6f77fcc409fa2d0679ef8" 1.5270532038371e-32 1.5270532038371e-32 "Bacteria" "Planctomycetes" "OM190" "OM190" "OM190" "OM190" "hydrothermal_vent"
"X3a77ac1d4ff955e689ebd2aefc26bc66" 1.5270532038371e-32 1.5270532038371e-32 NA NA NA NA NA NA NA
"X1d06bc37551cdc202aee80559f1070ad" 1.5270532038371e-32 1.5270532038371e-32 NA NA NA NA NA NA NA
"X6343512f69dd1b386881ffb8e308f55a" 1.5270532038371e-32 1.5270532038371e-32 NA NA NA NA NA NA NA
"X595e3fd091741d84467e8056777be33b" 1.5270532038371e-32 1.5270532038371e-32 NA NA NA NA NA NA NA
"X5d85cdd36523671ff8c0c10af792547a" 1.5270532038371e-32 1.5270532038371e-32 NA NA NA NA NA NA NA
"X7185cc3a4da5660e2ba933965a8a3f73" 1.5270532038371e-32 1.5270532038371e-32 NA NA NA NA NA NA NA
"X88f00cfdbf7487b9578545b896c2f8cf" 1.5270532038371e-32 1.5270532038371e-32 NA NA NA NA NA NA NA
"c145c54daea54580aeb6b0c65a9e1265" 1.5425240086696e-32 1.5425240086696e-32 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Rhizorhabdus" "Rhizorhabdus_argentea"
"cc39562d1f1b37c21ff9f24d68f805e5" 1.5425240086696e-32 1.5425240086696e-32 "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfovibrionales" "Desulfovibrionaceae" "Oceanidesulfovibrio" "Oceanidesulfovibrio_gabonensis"
"d3b86111a4af2268e22d0e064eaadb19" 1.5425240086696e-32 1.5425240086696e-32 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Alteromonadales" "Alteromonadaceae" "Hydrocarboniclastica" "Hydrocarboniclastica_marina"
"c90eda1e7463e87dbc095f014f6def0b" 1.5425240086696e-32 1.5425240086696e-32 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Azospirillaceae" "Azospirillum" "Azospirillum_thermophilum"
"b687bcdf47654361e5128d16c10473e0" 1.5425240086696e-32 1.5425240086696e-32 "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" "Corallococcus" "Corallococcus_sicarius"
"fc676e9d5c038d18825c9d58d49ab944" 1.5425240086696e-32 1.5425240086696e-32 "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" "Corallococcus" "Corallococcus_sicarius"
"cb30112f2543fb5577d8b2ec50608da7" 1.5425240086696e-32 1.5425240086696e-32 "Bacteria" "Chlamydiae" "Chlamydiia" "Parachlamydiales" "Parachlamydiaceae" "Neochlamydia" "Neochlamydia_hartmannellae"
"X2c1d77d8a035cccae7c59d43fb115de4" 1.5425240086696e-32 1.5425240086696e-32 NA NA NA NA NA NA NA
"X063c8b642848660951391dbdc9c9e458" 1.5425240086696e-32 1.5425240086696e-32 NA NA NA NA NA NA NA
"X4985aecd9f2ef9396d08a9ad117232e3" 1.5425240086696e-32 1.5425240086696e-32 NA NA NA NA NA NA NA
"a0040b7274b5e9f303260bdc5317b7ce" 1.5425240086696e-32 1.5425240086696e-32 "Bacteria" "Planctomycetes" "Planctomycetia" "Gemmatales" "Gemmataceae" "Gemmata" "Gemmata_massiliana"
"X06534e296710ae929f21b01dd5a490c1" 1.5425240086696e-32 1.5425240086696e-32 NA NA NA NA NA NA NA
"X61b30d2fcbbc2eab0580d336c4915b5a" 1.5425240086696e-32 1.5425240086696e-32 NA NA NA NA NA NA NA
"X3b1f1f2240105186ede09752ce3fd418" 1.5425240086696e-32 1.5425240086696e-32 NA NA NA NA NA NA NA
"X0e91ba02efef742610fa2b7ac7b6294f" 1.5425240086696e-32 1.5425240086696e-32 NA NA NA NA NA NA NA
"X168a0e2d379b14d72d1231656587fa63" 1.5425240086696e-32 1.5425240086696e-32 NA NA NA NA NA NA NA
"f72e1b80de256bcf35d3dc834b4e4232" 1.5425240086696e-32 1.5425240086696e-32 "Bacteria" "Actinobacteria" "Nitriliruptoria" "Nitriliruptorales" "Nitriliruptoraceae" "Nitriliruptor" "Nitriliruptor_alkaliphilus"
"X7ec0bebd9366914f6a399eefff6044da" 1.5425240086696e-32 1.5425240086696e-32 NA NA NA NA NA NA NA
"X68b5e0a3c1d9750172732fb267fee21f" 1.5425240086696e-32 1.5425240086696e-32 NA NA NA NA NA NA NA
"X3e3b606652cc7f78fce21b825d8afae8" 1.5425240086696e-32 1.5425240086696e-32 NA NA NA NA NA NA NA
"db9419fe9fdbd4de1bbca989000524d1" 1.55815045148137e-32 1.55815045148137e-32 "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Secundilactobacillus" "Secundilactobacillus_oryzae"
"db093186636e4c3229b0cc92f5919535" 1.55815045148137e-32 1.55815045148137e-32 "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" "Corallococcus" "Corallococcus_aberystwythensis"
"X67d89c2b8fc50a31770efe46a3b2f00f" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"d56d2938cea6e1a986b9b237d9949e58" 1.55815045148137e-32 1.55815045148137e-32 "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophales" "Smithellaceae" "Smithella" "Smithella_propionica"
"X3b0904048b6c48db99046e6890f03698" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"X7dbe4f5eb44a913003186565708de34d" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"c9628594e3e07837e93e6e802d65d690" 1.55815045148137e-32 1.55815045148137e-32 "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "SC-I-84" "SC-I-84" "beta_proteobacterium"
"X9aca5adb5b36fc0e77bfa1d705beeb0e" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"X96a77174f7f1318c80eb82f562b4afd4" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"X7a32513c799647a972565fce678c02a2" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"X5c48267bf08446233bb0051cbbc8a8b1" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"e3865b9602c3308fb5db2a92142fcbc5" 1.55815045148137e-32 1.55815045148137e-32 "Bacteria" "Verrucomicrobia" "Terrimicrobia" "Terrimicrobiales" "Terrimicrobiaceae" "Terrimicrobium" "Terrimicrobium_sacchariphilum"
"X3ecdd07fce18eba4c0a31b23bd0087c9" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"X11c3487462140caf30b603c4d59ea34d" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"a2b3672d87c32d8811db06726a30f7ea" 1.55815045148137e-32 1.55815045148137e-32 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Moraxellales" "Moraxellaceae" "Psychrobacter" "Psychrobacter_fulvigenes"
"e36a1f432bea1ab70afd972b4c8fa254" 1.55815045148137e-32 1.55815045148137e-32 "Bacteria" "Planctomycetes" "Planctomycetia" "Gemmatales" "Gemmataceae" "Limnoglobus" "Limnoglobus_roseus"
"X4f2173bc537d8596336254dc317c8381" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"f901118dbd038968b8a93d073e12cc2c" 1.55815045148137e-32 1.55815045148137e-32 "Bacteria" "Planctomycetes" "Planctomycetia" "Pirellulales" "Thermoguttaceae" "Thermostilla" "Thermostilla_marina"
"c165bc62a46eaeb26385a80152029c4b" 1.55815045148137e-32 1.55815045148137e-32 "Bacteria" "Planctomycetes" "Pla3_lineage" "Pla3_lineage" "Pla3_lineage" "Pla3_lineage" "hydrothermal_vent"
"X1b60614bf358bfc3c7c0b8fecc098722" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"X046ca546572571fa027a5d72cfe2900f" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"X901e569646febd1cf13f51ee6d90dd61" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"f3471e44b4646e8ae909f3d358f495e9" 1.55815045148137e-32 1.55815045148137e-32 "Bacteria" "Acidobacteria" "Thermoanaerobaculia" "Thermoanaerobaculales" "Thermoanaerobaculaceae" "Subgroup_10" "bacterium_3-5_YC-ZSS-LKJ-3024"
"X3076f3b6e98a06dbe9c78b8217a6bbcf" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"X5af5cf5398648c30b1325f454f2763a9" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"f44c05b7e7a08db920ba2466d2941f0c" 1.55815045148137e-32 1.55815045148137e-32 "Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Roseisolibacter" "Roseisolibacter_agri"
"X08d48424ef95a17da91e9d40a9d52be8" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"X5ee95a66c00a19eb142b2d6669cdedc3" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"X0eb0afe9c9175d447771d8f23cb85a06" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"bb3a77cf59446f2e9d2347dfdd34e672" 1.55815045148137e-32 1.55815045148137e-32 "Bacteria" "Chloroflexi" "Caldilineae" "Caldilineales" "Caldilineaceae" "Caldilinea" "Caldilinea_aerophila"
"db294037cb280854f2cbaec19d6e240e" 1.55815045148137e-32 1.55815045148137e-32 "Bacteria" "Chloroflexi" "Anaerolineae" "SBR1031" "SBR1031" "SBR1031" "anaerobic_digester"
"X94a79e88655c9fd42dd15cca7799ac4e" 1.55815045148137e-32 1.55815045148137e-32 NA NA NA NA NA NA NA
"b0498699a64941d374ab0906e1a3e888" 1.55815045148137e-32 1.55815045148137e-32 "Bacteria" "Chloroflexi" "Anaerolineae" "SBR1031" "SBR1031" "SBR1031" "anaerobic_digester"
"bd5986626b81f190ea7b155d4416d081" 1.55815045148137e-32 1.55815045148137e-32 "Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Caldicoprobacteraceae" "Caldicoprobacter" "Caldicoprobacter_oshimai"
"X544881daa90f680e6920b50c635f78fc" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"e392a767198bdbad32eff11f15b25b59" 1.57393408679797e-32 1.57393408679797e-32 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Rhodanobacteraceae" "Rudaea" "Rudaea_cellulosilytica"
"X46ab9ef89008d2ce31454bab821f0a35" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"X894cae30b9d635fecf3ca653f76e6e2d" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"d8c3ea1bdcbe97766803fad0699def08" 1.57393408679797e-32 1.57393408679797e-32 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Nitrobacteraceae" "Afipia" "Afipia_massiliensis"
"X1a08d598ddc172d692fe71b890215166" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"X1858ae7933cf524d087547fe67f54a0b" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"a02b2c35fdc82e83ad9a64ae2bef0a74" 1.57393408679797e-32 1.57393408679797e-32 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Lacibacterium" "Lacibacterium_aquatile"
"c9c5bbe5ec1508cd191c6f73efb67d94" 1.57393408679797e-32 1.57393408679797e-32 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Reyranellaceae" "Reyranella" "Reyranella_graminifolii"
"X00df4a83e756c1cf4bbc6f2d478dece5" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"X1087350a91b4abed7eac598fb845e77a" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"f04d2f3ac4085a065a66742e63ee6aec" 1.57393408679797e-32 1.57393408679797e-32 "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophales" "Syntrophaceae" "Desulfomonile" "delta_proteobacterium"
"X8e290c788fd5be6bedee2b1a8782dc30" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"c8f22ab7970c657447986d97201d2ce8" 1.57393408679797e-32 1.57393408679797e-32 "Bacteria" "Bacteroidetes" "Chitinophagia" "Chitinophagales" "Chitinophagaceae" "Parasediminibacterium" "Parasediminibacterium_paludis"
"X32e5ba6aa1ee56997df7de19f8f36525" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"cdf19ce0426bbdb410fa4a40987f50b8" 1.57393408679797e-32 1.57393408679797e-32 "Bacteria" "Ignavibacteriae" "Ignavibacteria" "Ignavibacteriales" "Ignavibacteriaceae" "Ignavibacterium" "Ignavibacterium_album"
"X78bc03f7cfeb53efd99f00cab0c65faa" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"X3f39e9dd8b1cb1509bf4dcc494548e68" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"X8426e54ffb8e399289c24cec2bb13c95" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"X6ddb96f4daed86510eb4dd813dcb28df" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"d18bb1c7c60f06c31445f70b12c61434" 1.57393408679797e-32 1.57393408679797e-32 "Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA "planctomycete_DWL102"
"X8ac865b4de5e264389a8ba5a8c118bb3" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"X6df86d1d3a31cfcd3f4d0e3780bfcb61" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"bd3e318f0a5bf70f22e9d4284cbbc4ec" 1.57393408679797e-32 1.57393408679797e-32 "Bacteria" "Planctomycetes" "Planctomycetia" "Gemmatales" "Gemmataceae" "Zavarzinella" "Zavarzinella_formosa"
"X8c6e8879754476649508333439960de7" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"d24d0ae7beec6aac03d92df3a581f36b" 1.57393408679797e-32 1.57393408679797e-32 "Bacteria" "Planctomycetes" "Planctomycetia" "Gemmatales" "Gemmataceae" "Zavarzinella" "Zavarzinella_formosa"
"X734826bd0b7886fa132f0c62ea277f22" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"X18aba59563f6391b4ae1372581496fb1" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"ae517d0ec7a4461b9a52fc547b153b56" 1.57393408679797e-32 1.57393408679797e-32 "Bacteria" "Planctomycetes" "Planctomycetia" "Pirellulales" "Pirellulaceae" "Rhodopirellula" "hydrothermal_vent"
"c387c887bc1dc57d3e708c4c72043b27" 1.57393408679797e-32 1.57393408679797e-32 "Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA "planctomycete_DDSe3017"
"X9ce941705d5257723c919f056d35dd2e" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"fe45a7aa726c4d9a28481cc4538bf79f" 1.57393408679797e-32 1.57393408679797e-32 "Bacteria" "Acidobacteria" "Vicinamibacteria" "Vicinamibacterales" "Vicinamibacteraceae" "Luteitalea" "Luteitalea_pratensis"
"a0b550459bc8abe99c1e78afee919c54" 1.57393408679797e-32 1.57393408679797e-32 "Bacteria" "Chloroflexi" "Thermomicrobia" "Sphaerobacterales" "Sphaerobacteraceae" "Nitrolancea" "Nitrolancea_hollandica"
"X1781a52e548d085e4a6acfc258526332" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"aa20c706e10454e1f7f93f52e2beedff" 1.57393408679797e-32 1.57393408679797e-32 "Bacteria" "Chloroflexi" "Dehalococcoidia" "SAR202_clade" "SAR202_clade" "SAR202_clade" "hydrothermal_vent"
"X429406c24242e7ec591de6e34f1b8c72" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"X0a943591a23c27183247d9580b22f75c" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"X5e30dccc90aec7c9c6bcbd95e1f61ca8" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"fde0a1f19db14f7c7519582eeb8335d6" 1.57393408679797e-32 1.57393408679797e-32 "Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Peptococcaceae" "Desulfofundulus" "Desulfofundulus_thermosubterraneus"
"X32b98095af86af2507adeb391d2da0f4" 1.57393408679797e-32 1.57393408679797e-32 NA NA NA NA NA NA NA
"ddb4734ea0c819b9a4e0ac503533bdb2" 1.57393408679797e-32 1.57393408679797e-32 "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Calditerricola" "Calditerricola_yamamurae"
"X998b081e4a6a14f8a80533f2175dec3d" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"f16e408c6581656bd0d0fed55748b27e" 1.58987648455811e-32 1.58987648455811e-32 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Aquidulcibacter" "Aquidulcibacter_paucihalophilus"
"X4b3232d41dba260164737d7f51f42739" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X51b30f4b0214fc015184c1a4dc776aca" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X15c15e14faed6c8313d3552aca9f7da4" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X2ffbf06e874116440518452d6d6a0fd6" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X12db4599a167ab5991a030836011433f" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X125d2a8b04335bc762b119a06e9dd45a" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X708b7876dd2327c9ed45a2d92100742f" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X46644f3b62d78e8936618b46398840d0" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X965cb0e94e59a2f102a4237231ec47e8" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X3b8309ff88de66ec2266a3b5ac81c1b1" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X03bc49faa598e6e70110e3bf4dac8b8c" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X79ceae948c49ac856fc633d140e9fbd0" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X93124365fcd3d0550ba514d5076016cd" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X3700605e6889f8c2e6815671a950bff0" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X0ac3c168f3d87b92e7ad79a699197cd8" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X5daab6fab189ef3082dde4863837d389" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X13495f858f59a4581933c70e8f738def" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X8e9e8abd8081bbac25df587a1faad02a" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X8a3db427e5b264fd3318e7a79e85e0ae" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X9eb369fef6cbe516eed63db5b0c1b0fe" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X705e1d998cb2a4dbd60096b1a6175e3e" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X7ce0b4e09c71ca660d8cb0fb381a64ad" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"a6755649ba1cc18028d26075c0ec66cf" 1.58987648455811e-32 1.58987648455811e-32 "Bacteria" "MBNT15" "MBNT15" "MBNT15" "MBNT15" "MBNT15" "delta_proteobacterium"
"edcca25007142f213dc16748fe9bbdbc" 1.58987648455811e-32 1.58987648455811e-32 "Bacteria" "MBNT15" "MBNT15" "MBNT15" "MBNT15" "MBNT15" "delta_proteobacterium"
"X1c2898c7c0a6c44b382df69c3c90b6a5" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"e9631cadcf8937dd7f6cd7584993dbbf" 1.58987648455811e-32 1.58987648455811e-32 "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "Tepidisphaeraceae" "Tepidisphaera" "Tepidisphaera_mucosa"
"X31e32e718d5b679a5c580eb975179df2" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X6b2d664099b11fc19e420c7ba5ae20a8" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"cacba6d5b176e7bf2985a46e3986f343" 1.58987648455811e-32 1.58987648455811e-32 "Bacteria" "Planctomycetes" "Planctomycetia" "Gemmatales" "Gemmataceae" "Gemmata" "Gemmata_massiliana"
"X7e75ccc63e4b269ad18c8171e95785bc" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X84f3b602bbc051c552eb18d56fe0235c" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"X50356ee21bc5626be37dd2d3c85da8a9" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
"e3eb4c2a8f9ebe5ec92df35bc798f1d0" 1.58987648455811e-32 1.58987648455811e-32 "Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA "planctomycete_MS1316"
"e8cbe7fd46679d40042581f5260bc829" 1.58987648455811e-32 1.58987648455811e-32 "Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA "planctomycete_DDSe3017"
"X0534dfd89b1a3e6923be1f20df8466e4" 1.58987648455811e-32 1.58987648455811e-32 NA NA NA NA NA NA NA
